player,cricinfo_id,team,season,competition,match_id,custom_match_id,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url,comp_colour_main,comp_colour_secondary
Kyshona Knight,472977,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,-1.305,-0.652,-1.305,-0.652,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,NA,NA,0,NA,2,NA,0,0,NA,0.5,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306645.png,NA,NA
Kyshona Knight,472977,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380594,WCPL_GAW-W_TKR-W_2023-09-09,-4.639,-0.928,-4.639,-0.928,0,0,3,5,0,3,0,5,3,1,0,0,0,0,0,NA,NA,0.6,3,5,NA,0,0,NA,0.6,0.6,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306645.png,NA,NA
Laura Harris,951163,Barbados Royals Women,2023,Women's Caribbean Premier League,1380589,WCPL_BR-W_GAW-W_2023-08-31,16.794,1.399,16.794,1.399,0,0,30,12,6,5,3,7,0,1,0,0,0,0,0,NA,NA,2.5,30,12,NA,0.5,0.25,NA,0.417,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324790.4.jpg,NA,NA
Laura Harris,951163,Barbados Royals Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,-2.487,-0.829,-2.487,-0.829,0,0,3,3,0,1,0,3,3,1,0,0,0,0,0,NA,NA,1,3,3,NA,0,0,NA,0.333,1,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324790.4.jpg,NA,NA
Laura Harris,951163,Barbados Royals Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,7.893,1.316,7.893,1.316,0,0,18,6,3,3,3,3,0,1,0,0,0,0,0,NA,NA,3,18,6,NA,0.5,0.5,NA,0.5,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324790.4.jpg,NA,NA
Laura Harris,951163,Barbados Royals Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,-7.317,-0.915,-7.317,-0.915,0,0,2,8,0,6,0,8,2,1,0,0,0,0,0,NA,NA,0.25,2,8,NA,0,0,NA,0.75,0.25,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324790.4.jpg,NA,NA
Laura Harris,951163,Barbados Royals Women,2023,Women's Caribbean Premier League,1380595,WCPL_GAW-W_BR-W_2023-09-10,-3.289,-3.289,-3.289,-3.289,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324790.4.jpg,NA,NA
Lee-Ann Kirby,355354,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,-4.397,-0.08,-2.359,-0.079,-2.038,-0.082,30,30,5,18,2,27,6,1,2,32,25,4,12,7.68,16,1,30,55,0.16,0.167,0.067,0.48,0.6,0.222,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321676.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321676.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306646.png,NA,NA
Lee-Ann Kirby,355354,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,-4.132,-0.258,-10.709,-1.071,6.577,1.096,3,10,0,8,0,10,3,1,1,1,6,0,5,1,1,0.3,3,16,0,0,0,0.833,0.8,0.3,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321676.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321676.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306646.png,NA,NA
Lee-Ann Kirby,355354,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,-4.267,-0.284,-4.267,-0.284,0,0,8,15,1,10,0,15,4,1,0,0,0,0,0,NA,NA,0.533,8,15,NA,0.067,0,NA,0.667,0.267,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321676.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321676.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306646.png,NA,NA
Lee-Ann Kirby,355354,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380592,WCPL_TKR-W_GAW-W_2023-09-05,-10.963,-0.577,-10.963,-0.577,0,0,8,19,1,15,0,18,4,1,0,0,0,0,0,NA,NA,0.421,8,19,NA,0.053,0,NA,0.789,0.222,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321676.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321676.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306646.png,NA,NA
Mandy Mangru,907733,Barbados Royals Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,-6.632,-1.326,-6.632,-1.326,0,0,0,5,0,5,0,5,0,1,0,0,0,0,0,NA,NA,0,0,5,NA,0,0,NA,1,0,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,NA,NA
Mandy Mangru,907733,Barbados Royals Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,-3.449,-3.449,-3.449,-3.449,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,1,0,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,NA,NA
Marie Kelly,652939,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,-3.956,-0.188,-5.944,-0.66,1.988,0.166,5,9,1,7,0,8,1,1,1,12,12,2,6,6,12,0.556,5,21,0.167,0.111,0,0.5,0.778,0.125,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326545.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326545.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324740.4.jpg,NA,NA
Marie Kelly,652939,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380592,WCPL_TKR-W_GAW-W_2023-09-05,5.24,0.131,0.787,0.049,4.453,0.186,16,16,3,10,0,14,4,1,5,30,24,4,9,7.5,6,1,16,40,0.167,0.188,0,0.375,0.625,0.286,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326545.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326545.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324740.4.jpg,NA,NA
Marie Kelly,652939,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,17.752,0.433,11.222,0.66,6.53,0.272,28,17,4,7,0,13,12,1,2,21,24,0,6,5.25,10.5,1.647,28,41,0,0.235,0,0.25,0.412,0.923,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326545.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326545.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324740.4.jpg,NA,NA
Marie Kelly,652939,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380594,WCPL_GAW-W_TKR-W_2023-09-09,-0.055,-0.008,-0.055,-0.008,0,0,8,7,2,5,0,6,0,1,0,0,0,0,0,NA,NA,1.143,8,7,NA,0.286,0,NA,0.714,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326545.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326545.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324740.4.jpg,NA,NA
Mignon du Preez,54646,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,-3.698,-0.37,-3.698,-0.37,0,0,7,10,0,3,0,10,7,1,0,0,0,0,0,NA,NA,0.7,7,10,NA,0,0,NA,0.3,0.7,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320646.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320646.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307321.png,NA,NA
Mignon du Preez,54646,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380592,WCPL_TKR-W_GAW-W_2023-09-05,-4.597,-0.418,-4.597,-0.418,0,0,8,11,0,4,0,11,8,1,0,0,0,0,0,NA,NA,0.727,8,11,NA,0,0,NA,0.364,0.727,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320646.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320646.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307321.png,NA,NA
Mignon du Preez,54646,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,14.148,0.615,14.148,0.615,0,0,36,23,4,6,1,19,18,0,0,0,0,0,0,NA,NA,1.565,Inf,23,NA,0.174,0.043,NA,0.261,0.947,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320646.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320646.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307321.png,NA,NA
Mignon du Preez,54646,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380594,WCPL_GAW-W_TKR-W_2023-09-09,-3.289,-3.289,-3.289,-3.289,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320646.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320646.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307321.png,NA,NA
Natasha McLean,474201,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380589,WCPL_BR-W_GAW-W_2023-08-31,5.48,0.685,5.48,0.685,0,0,13,8,1,1,1,7,7,0,0,0,0,0,0,NA,NA,1.625,Inf,8,NA,0.125,0.125,NA,0.125,1,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/153800/153885.1.jpg,NA,NA
Natasha McLean,474201,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,11.937,0.477,11.937,0.477,0,0,38,25,6,11,3,20,8,1,0,0,0,0,0,NA,NA,1.52,38,25,NA,0.24,0.12,NA,0.44,0.4,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/153800/153885.1.jpg,NA,NA
Natasha McLean,474201,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380592,WCPL_TKR-W_GAW-W_2023-09-05,-0.192,-0.019,-0.192,-0.019,0,0,12,10,2,5,0,8,4,1,0,0,0,0,0,NA,NA,1.2,12,10,NA,0.2,0,NA,0.5,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/153800/153885.1.jpg,NA,NA
Natasha McLean,474201,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380595,WCPL_GAW-W_BR-W_2023-09-10,9.559,0.562,9.559,0.562,0,0,28,17,3,5,2,15,12,1,0,0,0,0,0,NA,NA,1.647,28,17,NA,0.176,0.118,NA,0.294,0.8,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/153800/153885.1.jpg,NA,NA
Natasha McLean,474201,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,-11.37,-0.669,-11.37,-0.669,0,0,7,17,0,12,0,19,7,1,0,0,0,0,0,NA,NA,0.412,7,17,NA,0,0,NA,0.706,0.368,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/153800/153885.1.jpg,NA,NA
Natasha McLean,474201,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,-7.067,-1.01,-7.067,-1.01,0,0,3,7,0,4,0,7,3,1,0,0,0,0,0,NA,NA,0.429,3,7,NA,0,0,NA,0.571,0.429,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/153800/153885.1.jpg,NA,NA
Orla Prendergast,1150585,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380594,WCPL_GAW-W_TKR-W_2023-09-09,-4.265,-0.267,-3.698,-0.37,-0.567,-0.094,9,10,1,6,0,9,5,1,0,7,6,1,3,7,Inf,0.9,9,16,0.167,0.1,0,0.5,0.6,0.556,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321626.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321626.png,https://www.espncricinfo.com/db/PICTURES/CMS/306700/306792.jpg,NA,NA
Qiana Joseph,769485,Barbados Royals Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,20.382,0.679,2.886,0.577,17.496,0.7,8,5,1,3,1,5,2,0,0,11,25,0,15,2.64,Inf,1.6,Inf,30,0,0.2,0.2,0.6,0.6,0.4,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,NA,NA
Qiana Joseph,769485,Barbados Royals Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,7.979,0.249,9.726,0.512,-1.747,-0.134,30,19,3,5,2,18,14,0,0,15,13,1,4,6.923,Inf,1.579,Inf,32,0.077,0.158,0.105,0.308,0.263,0.778,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,NA,NA
Qiana Joseph,769485,Barbados Royals Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,10.772,0.371,-4.079,-0.816,14.851,0.619,3,5,0,4,0,5,3,1,1,14,24,1,15,3.5,14,0.6,3,29,0.042,0,0,0.625,0.8,0.6,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,NA,NA
Qiana Joseph,769485,Barbados Royals Women,2023,Women's Caribbean Premier League,1380589,WCPL_BR-W_GAW-W_2023-08-31,-20.481,-1.138,0,0,-20.481,-1.138,0,0,0,0,0,0,0,0,1,38,18,5,5,12.667,38,NA,NA,18,0.278,NA,NA,0.278,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,NA,NA
Qiana Joseph,769485,Barbados Royals Women,2023,Women's Caribbean Premier League,1380595,WCPL_GAW-W_BR-W_2023-09-10,-1.75,-0.097,0,0,-1.75,-0.097,0,0,0,0,0,0,0,0,1,22,18,4,10,7.333,22,NA,NA,18,0.222,NA,NA,0.556,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,NA,NA
Rachel Vincent,1268279,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,-0.045,-0.045,-0.045,-0.045,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,NA,NA,1,1,1,NA,0,0,NA,0,1,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,NA,NA
Rashada Williams,769427,Barbados Royals Women,2023,Women's Caribbean Premier League,1380589,WCPL_BR-W_GAW-W_2023-08-31,-1.378,-0.06,-1.378,-0.06,0,0,23,23,2,8,0,21,15,1,0,0,0,0,0,NA,NA,1,23,23,NA,0.087,0,NA,0.348,0.714,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/335600/335648.4.jpg,NA,NA
Rashada Williams,769427,Barbados Royals Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,-6.41,-0.801,-6.41,-0.801,0,0,2,8,0,5,0,9,2,1,0,0,0,0,0,NA,NA,0.25,2,8,NA,0,0,NA,0.625,0.222,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/335600/335648.4.jpg,NA,NA
Rashada Williams,769427,Barbados Royals Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,-1.525,-0.305,-1.525,-0.305,0,0,6,5,1,3,0,4,2,1,0,0,0,0,0,NA,NA,1.2,6,5,NA,0.2,0,NA,0.6,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/335600/335648.4.jpg,NA,NA
Rashada Williams,769427,Barbados Royals Women,2023,Women's Caribbean Premier League,1380595,WCPL_GAW-W_BR-W_2023-09-10,13.242,0.576,13.242,0.576,0,0,36,23,7,9,1,16,6,1,0,0,0,0,0,NA,NA,1.565,36,23,NA,0.304,0.043,NA,0.391,0.375,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/335600/335648.4.jpg,NA,NA
Rashada Williams,769427,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,-12.947,-0.48,-12.947,-0.48,0,0,16,27,1,15,0,27,12,1,0,0,0,0,0,NA,NA,0.593,16,27,NA,0.037,0,NA,0.556,0.444,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/335600/335648.4.jpg,NA,NA
Reniece Boyce,908047,Barbados Royals Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,-4.763,-0.595,-4.763,-0.595,0,0,5,8,0,4,0,8,5,1,0,0,0,0,0,NA,NA,0.625,5,8,NA,0,0,NA,0.5,0.625,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321681.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321681.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306674.png,NA,NA
Reniece Boyce,908047,Barbados Royals Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,0.333,0.067,0.333,0.067,0,0,3,5,0,2,0,6,3,0,0,0,0,0,0,NA,NA,0.6,Inf,5,NA,0,0,NA,0.4,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321681.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321681.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306674.png,NA,NA
Reniece Boyce,908047,Barbados Royals Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,-6.521,-0.932,-6.521,-0.932,0,0,2,7,0,5,0,7,2,1,0,0,0,0,0,NA,NA,0.286,2,7,NA,0,0,NA,0.714,0.286,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321681.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321681.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306674.png,NA,NA
Samara Ramnath,310961,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,1.137,0.095,0,0,1.137,0.095,0,0,0,0,0,0,0,0,1,13,12,2,5,6.5,13,NA,NA,12,0.167,NA,NA,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samara Ramnath,310961,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380594,WCPL_GAW-W_TKR-W_2023-09-09,-13.711,-1.523,-5.717,-1.906,-7.994,-1.332,0,3,0,3,0,3,0,1,0,15,6,3,2,15,Inf,0,0,9,0.5,0,0,0.333,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shabika Gajnabi,1199630,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,3.458,0.192,0,0,3.458,0.192,0,0,0,0,0,0,0,0,2,19,18,2,10,6.333,9.5,NA,NA,18,0.111,NA,NA,0.556,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/311900/311991.16.jpg,NA,NA
Shabika Gajnabi,1199630,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,-1.305,-0.435,-1.305,-0.435,0,0,2,3,0,2,0,3,2,0,0,0,0,0,0,NA,NA,0.667,Inf,3,NA,0,0,NA,0.667,0.667,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/311900/311991.16.jpg,NA,NA
Shabika Gajnabi,1199630,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380592,WCPL_TKR-W_GAW-W_2023-09-05,-9.275,-1.325,-9.275,-1.325,0,0,4,7,0,3,0,7,4,1,0,0,0,0,0,NA,NA,0.571,4,7,NA,0,0,NA,0.429,0.571,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/311900/311991.16.jpg,NA,NA
Shabika Gajnabi,1199630,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380595,WCPL_GAW-W_BR-W_2023-09-10,-3.449,-3.449,-3.449,-3.449,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/311900/311991.16.jpg,NA,NA
Shabnim Ismail,276997,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380589,WCPL_BR-W_GAW-W_2023-08-31,6.43,0.268,0,0,6.43,0.268,0,0,0,0,0,0,0,0,1,18,24,2,15,4.5,18,NA,NA,24,0.083,NA,NA,0.625,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320648.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320648.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307335.png,NA,NA
Shabnim Ismail,276997,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,1.111,0.043,0,0,1.111,0.043,0,0,0,0,0,0,0,0,0,23,26,2,10,5.308,Inf,NA,NA,26,0.077,NA,NA,0.385,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320648.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320648.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307335.png,NA,NA
